counter	timestamp	deadtime	ch1_height	ch2_height
14575	1720099947.148887	0.012646062924940946	460	0
14576	1720099947.2551138	0.0023766328011611032	2622	4067
14577	1720099947.360178	0.0023057371096586784	1713	0
14578	1720099947.4696143	0.0059835793393972145	1819	0
14579	1720099947.576581	0.014949905555125981	1529	0
14580	1720099947.6830668	0.017531085345942433	1724	0
14581	1720099947.790682	0.004044210110300722	462	0
14582	1720099947.896042	0.017370336466543124	962	0
14583	1720099948.003089	0.004047449745482454	612	0
14584	1720099948.1091619	0.010309738861640445	723	0
14585	1720099948.2262042	0.002334699002316235	1618	2536
14586	1720099948.334339	0.0023375202879119326	2396	0
14587	1720099948.4393783	0.002424104862963173	455	0
14588	1720099948.5443308	0.003987371056857461	1969	0
14589	1720099948.6533225	0.007003741725031181	2916	0
14590	1720099948.7624698	0.006627726316203513	1688	0
14591	1720099948.870826	0.0035185385483048545	2164	0
14592	1720099948.9805176	0.0022067752788937395	946	0
14593	1720099949.0855656	0.004231471455689607	1258	0
14594	1720099949.1908803	0.002745627061770941	450	0
14595	1720099949.2968178	0.0023212669479504857	2219	0
14596	1720099949.4019306	0.0043484559699026185	1464	0
14597	1720099949.508389	0.0028058449495912347	1737	0
14598	1720099949.6161892	0.021642767410223196	778	1368
14599	1720099949.725937	0.012302515995025475	811	0
14600	1720099949.83202	0.0027149115837740902	2932	0
14601	1720099949.9371183	0.004161248963651932	917	0
14602	1720099950.0423295	0.002406274474194976	564	0
14603	1720099950.1532478	0.002507870673815638	2355	0
14604	1720099950.262686	0.03425663048568017	1998	0
14605	1720099950.3720536	0.017102541945544652	519	1601
14606	1720099950.4796684	0.002450765470738085	2025	4099
14607	1720099950.5853403	0.008252468562558601	504	0
14608	1720099950.691398	0.00412195199032041	1701	0
14609	1720099950.79682	0.004080100238382797	2116	0
14610	1720099950.9028027	0.0047768910868832195	832	0
14611	1720099951.0082679	0.0027004188820900156	1754	0
14612	1720099951.1135373	0.002277114657821039	2134	0
14613	1720099951.218995	0.004017197215044178	2358	0
14614	1720099951.3244193	0.0024169362218779164	1608	0
14615	1720099951.4297245	0.004772638977982165	729	0
14616	1720099951.5361407	0.0024992309195059023	2346	0
14617	1720099951.6414466	0.004961932917919195	694	0
14618	1720099951.7470126	0.002409185699762025	1768	0
14619	1720099951.8523078	0.002251053624445446	2266	0
14620	1720099951.9576974	0.002264490704503192	1061	0
14621	1720099952.0628295	0.002670396456397504	1514	4111
14622	1720099952.1689239	0.003265456456463201	1737	0
14623	1720099952.2752287	0.004270430739931664	2074	0
14624	1720099952.3805206	0.004182792801157685	2328	0
14625	1720099952.4858713	0.002893736205466601	1886	0
14626	1720099952.5909846	0.002647633351558973	1036	0
14627	1720099952.696116	0.002356949712356859	814	0
14628	1720099952.8018064	0.0029892939990937436	640	0
14629	1720099952.9079232	0.002216990783524116	632	0
14630	1720099953.013356	0.0022071111493033807	642	0
14631	1720099953.1185713	0.002220666245193277	2208	0
14632	1720099953.22378	0.002659291323778912	464	0
14633	1720099953.329198	0.002296406067941945	2646	0
14634	1720099953.4367464	0.002415924711806779	2958	0
14635	1720099953.5420606	0.00249472530855813	2533	0
14636	1720099953.6480267	0.0026926529042184894	1884	0
14637	1720099953.7532334	0.008031340938650293	1914	0
14638	1720099953.8588953	0.004650562527877338	845	0
14639	1720099953.9697473	0.008755944899003634	961	0
14640	1720099954.079987	0.008487373868494383	1059	0
14641	1720099954.1864712	0.0031099050814632993	736	0
14642	1720099954.2916641	0.0023159542253121776	1806	0
14643	1720099954.3966966	0.014358981259096302	1044	0
14644	1720099954.5032058	0.0027336698895434296	2771	0
14645	1720099954.612459	0.0021614493500368977	2582	0
14646	1720099954.7176697	0.0022163150702626264	2113	0
14647	1720099954.8233907	0.0024912468183058167	654	0
14648	1720099954.9285421	0.002686380391463431	2511	0
14649	1720099955.033805	0.0026320200414056165	1617	0
14650	1720099955.1391115	0.002262617660648119	553	0
14651	1720099955.2442734	0.0025068507743811635	2158	0
14652	1720099955.35219	0.0023200574490415955	1672	4097
14653	1720099955.4579277	0.0029632867920786725	1194	4086
14654	1720099955.5633159	0.0024152402337825787	489	1171
14655	1720099955.6685984	0.0024321037697608433	2915	0
14656	1720099955.7739708	0.0026354067461888397	1052	0
14657	1720099955.8790367	0.0028540897654337513	2614	0
14658	1720099955.9842806	0.0023255075998313665	1693	0
14659	1720099956.0902545	0.0024519011231506705	2582	2524
14660	1720099956.195536	0.0024029097629249823	932	0
14661	1720099956.3006463	0.004195563525541314	1982	0
14662	1720099956.4059768	0.0052998100750655695	926	0
14663	1720099956.5114825	0.002429450744699174	2013	0
14664	1720099956.6166894	0.014575353750618405	748	0
14665	1720099956.723917	0.004626167489720252	687	0
14666	1720099956.8309295	0.004662799194425137	1175	0
14667	1720099956.9363253	0.004685064575165764	957	0
14668	1720099957.041518	0.004833786193908931	548	0
14669	1720099957.1467795	0.003992011443312757	1438	0
14670	1720099957.2518926	0.004903982559588827	2106	0
14671	1720099957.3680558	0.004355554460851324	881	0
14672	1720099957.4743533	0.0023966904986735013	2544	0
14673	1720099957.5797172	0.0022721769220149955	1068	0
14674	1720099957.684996	0.002280493963598153	1585	0
14675	1720099957.7903647	0.0022446587530377564	461	0
14676	1720099957.8956	0.00226103899046195	627	0
14677	1720099958.0009596	0.002287734034512878	1805	0
14678	1720099958.1069229	0.002633786692517212	840	0
14679	1720099958.212229	0.0022875469116984243	1544	0
14680	1720099958.321552	0.0023310328285306207	659	0
14681	1720099958.4282112	0.002251305623122049	1114	0
14682	1720099958.5332751	0.002273825814050065	1496	0
14683	1720099958.6384568	0.0023843251022744013	2404	0
14684	1720099958.744674	0.0027038549566934435	766	0
14685	1720099958.849798	0.0027306478938403933	2054	0
14686	1720099958.9555829	0.002324569413536615	1214	0
14687	1720099959.0606892	0.0023319065150473753	2405	0
14688	1720099959.1693046	0.004476614943221016	2265	0
14689	1720099959.2795491	0.008079893991790828	870	0
14690	1720099959.389485	0.003455864728825747	1778	0
14691	1720099959.4954824	0.002459038542952107	2287	4098
14692	1720099959.6006398	0.002392138367631987	1080	0
14693	1720099959.705989	0.0026223617999493174	1716	0
14694	1720099959.8110962	0.0023461129174617507	2165	0
14695	1720099959.9162169	0.00218673441611469	1957	0
14696	1720099960.0215437	0.0023243971165706656	1967	0
14697	1720099960.128013	0.002534315119249377	1730	0
14698	1720099960.2340305	0.0025524201890814884	1005	0
14699	1720099960.3392622	0.004040522869902403	878	0
14700	1720099960.4462142	0.0027341980095038493	2200	0
14701	1720099960.5520852	0.0026643664078124718	1522	0
14702	1720099960.657154	0.002525963179490904	614	0
14703	1720099960.763026	0.0025805173194144524	1448	0
14704	1720099960.8683627	0.004072629309370663	2912	0
14705	1720099960.9743447	0.002190718745069756	2452	4093
14706	1720099961.0795457	0.003988353916074899	1809	0
14707	1720099961.1848063	0.0027124609913636694	1333	0
14708	1720099961.2899709	0.002537334415687484	1228	0
14709	1720099961.3962226	0.004360748337562685	2209	0
14710	1720099961.5015757	0.002408190569054071	611	0
14711	1720099961.6065557	0.0026972537053182215	2445	0
14712	1720099961.7115767	0.002760411700876703	1003	0
14713	1720099961.8167434	0.002243266231925149	654	0
14714	1720099961.9218473	0.0026077156637543397	2407	0
14715	1720099962.0288959	0.0023968689229014587	1517	3234
14716	1720099962.1375482	0.0023435751370377033	1921	0
14717	1720099962.2428217	0.0022018298746633263	2419	0
14718	1720099962.3480031	0.0026350670095501355	2570	0
14719	1720099962.4586942	0.00375141699882338	1133	0
14720	1720099962.563865	0.002594902367649763	587	0
14721	1720099962.6695607	0.0027694521311024357	2343	0
14722	1720099962.7848191	0.0020963926731800394	1938	0
14723	1720099962.8897479	0.005228817399184413	1851	0
14724	1720099962.9950397	0.0042498889362358	2969	0
14725	1720099963.1002133	0.004665559379949651	1684	0
14726	1720099963.2062705	0.0041831594098596615	1367	0
14727	1720099963.3124309	0.016829417555809807	588	0
14728	1720099963.4215717	0.002364548176284047	2191	0
14729	1720099963.5267928	0.00439846223428313	1007	0
14730	1720099963.6320596	0.002683988184099355	2186	0
14731	1720099963.7376187	0.00243088031303232	2619	0
14732	1720099963.842674	0.0023853240159687344	609	0
14733	1720099963.9527903	0.002655574000047614	1296	0
14734	1720099964.0587192	0.018543295749064086	2614	0
14735	1720099964.1662376	0.004160226078700048	2620	0
14736	1720099964.2716396	0.017022910819506683	928	0
14737	1720099964.3784509	0.004102355349005507	472	0
14738	1720099964.504538	0.015877935569637742	2281	0
14739	1720099964.6153977	0.01723395459399869	2598	0
14740	1720099964.7326214	0.006753537958620463	2936	0
14741	1720099964.838489	0.004151027814372002	2318	0
14742	1720099964.9436378	0.0045647818242808315	980	0
14743	1720099965.048803	0.004771273533371715	2621	0
14744	1720099965.1539624	0.0050025500085000285	686	0
14745	1720099965.2649777	0.004275781458148909	715	0
14746	1720099965.3787758	0.008421645527369827	2227	0
14747	1720099965.4887059	0.007589082144485702	2704	0
14748	1720099965.594834	0.002673766600951626	762	0
14749	1720099965.700006	0.002713455064776089	2663	0
14750	1720099965.805286	0.0027242896578899096	2405	0
14751	1720099965.9111655	0.0029985142496960966	2237	0
14752	1720099966.017877	0.0027331257975341527	1327	0
14753	1720099966.123179	0.002308228983563779	2181	0
14754	1720099966.2281716	0.004093724995069849	2658	0
14755	1720099966.3334107	0.003962904135785546	1897	0
14756	1720099966.4389398	0.0024323908478748823	1622	0
14757	1720099966.551513	0.006894124292356395	1883	0
14758	1720099966.657963	0.003169711149104652	2333	0
